grid_frequency,battery_soc,wind_speed,last_updated,temperature,grid_import_power,grid_export_power,voltage_level,humidity,load_demand,cloud_cover,solar_irradiance,row_index,total_power_generation,electricity_price,solar_power_output,timestamp,subgrid_id,wind_power_output
50.49516429488574,16.98,0.4450025099045041,2026-04-21 17:09:12.780000+00:00,38.357315607998,89.06,10.64,217.30704961331676,28.62364173437801,169.38,51.86797786913082,271.17778571120346,109,100.03,7.457355614840774,12.3,2023-01-02 03:15:00+00:00,subgrid_2,87.72
50.30141200296652,7.9,3.541933885881676,2026-04-21 17:08:33.082000+00:00,15.21390060663018,47.47,33.56,245.59156265377092,64.74064104314746,75.8,94.0561287472636,663.7667361217,11,153.74,8.35054112084228,96.3,2023-01-01 02:45:00+00:00,subgrid_2,57.45
49.7340419459923,6.62,2.7161421113838458,2026-04-21 17:09:13.200000+00:00,24.769394765623595,103.5,80.24,237.1410957121837,36.54438948439747,141.24,88.20017922146772,947.6025016077222,110,104.34,5.90923970097977,61.57,2023-01-02 03:30:00+00:00,subgrid_2,42.76
49.659293236825874,1.64,13.182294837995231,2026-04-21 17:09:13.612000+00:00,29.250502709802564,11.93,40.69,246.2328594431093,47.30500880253312,102.39,56.77969969129095,463.8652214288476,111,51.99,4.326099508891296,11.44,2023-01-02 03:45:00+00:00,subgrid_2,40.55
50.19687679850394,6.98,19.556229782763896,2026-04-21 17:09:14.024000+00:00,26.6539092783299,86.14,74.05,214.0362029337284,38.28576615903281,163.1,12.6800542853874,58.79601654463706,112,149.4,4.909541473860738,111.16,2023-01-02 04:00:00+00:00,subgrid_2,38.24
50.102144435766114,16.99,2.229242791670336,2026-04-21 17:09:14.430000+00:00,25.27617688528823,12.21,101.48,223.06122312863488,70.0353597444809,249.22,36.685600045750576,729.2664058366333,113,209.01,4.213066278648023,142.29,2023-01-02 04:15:00+00:00,subgrid_2,66.72
50.24601306598425,3.07,9.23896096249524,2026-04-21 17:09:14.855000+00:00,15.655541316233364,32.58,79.72,248.90417828267672,23.16405834690042,134.19,44.59209517353771,328.84528820898964,114,104.71,6.667700413505482,69.15,2023-01-02 04:30:00+00:00,subgrid_2,35.56
50.15367309599805,10.69,3.61273101895065,2026-04-21 17:09:15.331000+00:00,25.800628135635105,10.23,5.63,219.0078575825354,34.19494274187328,52.02,93.53690161355956,653.4889320582475,115,128.41,4.533110250589784,117.9,2023-01-02 04:45:00+00:00,subgrid_2,10.5
49.72299339488622,16.04,14.900730682031842,2026-04-21 17:09:15.757000+00:00,41.6846997119859,65.14,61.1,212.38227189870088,43.467779012688354,25.81,65.91854723058223,279.594370523232,116,91.89,6.630606863825192,71.76,2023-01-02 05:00:00+00:00,subgrid_2,20.13
50.00090604162652,2.43,2.3611779952362832,2026-04-21 17:09:16.171000+00:00,35.711800157810515,1.9,35.4,212.20235751129263,74.66766200634532,19.46,87.52775627958907,570.7437417333199,117,16.48,10.660702158659998,12.5,2023-01-02 05:15:00+00:00,subgrid_2,3.98
49.67664281047204,18.15,4.796834969617791,2026-04-21 17:09:16.575000+00:00,19.362685772863195,32.42,13.36,221.01197095694044,90.06919060649024,125.86,75.75917008399362,772.1525048074647,118,120.51,8.890640653593458,84.94,2023-01-02 05:30:00+00:00,subgrid_2,35.57
49.753537928640405,25.03,3.9281193529814273,2026-04-21 17:09:16.994000+00:00,32.73465013868218,99.07,78.45,229.79493007543192,83.87934164424436,160.95,30.986088652268297,928.008741774554,119,116.04,8.964766020860804,77.51,2023-01-02 05:45:00+00:00,subgrid_2,38.53
50.37224642274789,4.24,18.784954457502177,2026-04-21 17:08:33.479000+00:00,35.45095410248504,2.2,6.63,234.49709837377827,44.56335403919403,18.04,57.1334234822284,414.20055430464345,12,31.42,11.435048692621844,28.1,2023-01-01 03:00:00+00:00,subgrid_2,3.32
50.486917649125225,6.15,11.050395607339558,2026-04-21 17:09:17.712000+00:00,41.76692579846615,7.28,14.83,220.75309670422368,34.56647466002039,56.97,71.87089930641832,261.12714443307704,120,46.14,10.306794695587762,29.24,2023-01-02 06:00:00+00:00,subgrid_2,16.9
50.22867994179333,25.61,17.463681840012647,2026-04-21 17:09:18.126000+00:00,36.00102122894566,12.26,41.92,221.2361159424805,65.23246067528552,160.66,19.529973592387464,334.8569509989812,121,150.07,3.3707415657627413,130.77,2023-01-02 06:15:00+00:00,subgrid_2,19.3
50.28285047473791,4.05,10.22180402312837,2026-04-21 17:09:18.543000+00:00,19.460531770700904,11.97,23.36,243.25702490491648,22.40181162757498,64.65,40.81458117174677,464.26642028593966,122,49.08,10.15059805299348,37.45,2023-01-02 06:30:00+00:00,subgrid_2,11.63
49.53005916013237,2.72,1.164869055429425,2026-04-21 17:09:18.972000+00:00,41.0349749020349,18.68,21.41,240.6776080414716,44.84294202822889,18.76,80.60918571559321,927.1748377359888,123,20.41,4.767139579271486,6.35,2023-01-02 06:45:00+00:00,subgrid_2,14.06
49.88213393981089,8.04,11.267778611936626,2026-04-21 17:09:19.331000+00:00,24.04632039866596,62.37,34.8,222.4338467146661,84.47870358626614,129.5,61.192916191522826,901.3868568106572,124,142.6,6.113342141425131,41.47,2023-01-02 07:00:00+00:00,subgrid_2,101.14
50.05524887709238,6.26,15.950419986360188,2026-04-21 17:09:19.701000+00:00,28.62228432937025,89.9,10.37,223.795502365277,56.53325709946717,75.05,82.54125059526149,89.87828010063804,125,133.55,5.772385411986168,66.84,2023-01-02 07:15:00+00:00,subgrid_2,66.71
49.6496740203183,7.96,2.643123946086454,2026-04-21 17:09:20.076000+00:00,30.78428279067439,19.18,68.22,248.7869206033706,31.995305782066765,108.81,25.47035823500513,131.92982575381086,126,107.77,3.950899931147123,82.44,2023-01-02 07:30:00+00:00,subgrid_2,25.33
50.34854642163543,9.68,1.4542242868918345,2026-04-21 17:09:20.443000+00:00,40.515198131345855,32.09,27.1,248.006227651054,55.084270519065015,19.11,74.97488324272949,495.50917733063824,127,66.93,4.563389288709501,49.19,2023-01-02 07:45:00+00:00,subgrid_2,17.74
49.63960020983371,8.31,3.756155551151381,2026-04-21 17:09:20.816000+00:00,42.94822485442983,101.6,36.99,248.92396759175412,35.84263403697826,162.92,20.23243614418365,106.61927280542348,128,7.31,11.607124772038544,0.88,2023-01-02 08:00:00+00:00,subgrid_2,6.42
50.136505470005126,6.44,14.921726456432548,2026-04-21 17:09:21.208000+00:00,42.88958633371668,69.62,35.98,247.56799449953104,51.45531662911702,118.33,54.53041723980072,345.5808733486975,129,110.91,8.402450311189275,51.43,2023-01-02 08:15:00+00:00,subgrid_2,59.48
50.05987225573257,19.53,6.3215943735901,2026-04-21 17:08:33.883000+00:00,23.06003353883483,6.55,98.69,213.4149029264358,27.796475779578067,135.16,42.40544517039474,44.55663161765322,13,54.67,3.724833201918167,29.61,2023-01-01 03:15:00+00:00,subgrid_2,25.05
50.05318720662658,13.62,11.83360839064003,2026-04-21 17:09:21.577000+00:00,15.23862543835622,48.87,66.5,235.12348394805343,59.02667781982747,118.31,43.353459445443136,148.3853782174777,130,78.56,7.265745851650261,40.12,2023-01-02 08:30:00+00:00,subgrid_2,38.43
50.34931320461295,3.12,10.811893079234975,2026-04-21 17:09:21.953000+00:00,42.65665456756372,62.7,21.33,222.3330388190749,47.96464900088228,129.38,55.6475857770807,636.0403551318858,131,32.8,9.820153042721554,18.52,2023-01-02 08:45:00+00:00,subgrid_2,14.28
49.811810724628025,7.69,4.989597892635366,2026-04-21 17:09:22.377000+00:00,16.63160898004717,71.88,27.57,248.77984548059652,94.95751603470887,100.7,13.553342402827251,949.4954317391616,132,42.73,10.323654381401496,10.87,2023-01-02 09:00:00+00:00,subgrid_2,31.86
49.7840837083066,5.63,6.6447319049371885,2026-04-21 17:09:22.857000+00:00,22.97320970452306,35.07,47.11,239.7127307019719,65.00242380451056,100.24,36.12278755130117,996.7337702943814,133,31.0,3.99236568514992,25.95,2023-01-02 09:15:00+00:00,subgrid_2,5.05
50.3464131092442,27.89,19.317700258866846,2026-04-21 17:09:23.284000+00:00,30.449635641834988,35.38,25.93,238.44984571233823,87.43141391575173,51.63,66.69038308661737,375.2411324969148,134,246.09,9.668148739176942,152.41,2023-01-02 09:30:00+00:00,subgrid_2,93.67
49.72140584084696,17.48,4.812504534587713,2026-04-21 17:09:23.676000+00:00,29.39777067013182,113.65,81.88,241.90477050557337,80.85828376444641,236.04,55.85307940810274,599.0126371146123,135,66.46,11.39156884639388,50.18,2023-01-02 09:45:00+00:00,subgrid_2,16.28
50.246041396631696,13.24,18.03290846510177,2026-04-21 17:09:24.106000+00:00,33.14129381662176,65.59,33.74,233.93872408885167,72.89330474142213,49.14,54.89697589118197,856.2676535240813,136,88.14,8.268924735922713,50.38,2023-01-02 10:00:00+00:00,subgrid_2,37.76
49.69114585699445,4.89,11.610630089154732,2026-04-21 17:09:24.866000+00:00,29.38338686211017,7.65,45.23,233.33039278872764,59.75109986420658,100.64,51.08301121312544,117.462072796384,137,96.12,8.527412563391973,79.47,2023-01-02 10:15:00+00:00,subgrid_2,16.65
50.37569541259896,17.95,2.465929327424956,2026-04-21 17:09:25.287000+00:00,43.03127038921262,71.82,60.36,224.45326938062107,20.173902702527,147.65,94.38849100388784,689.564411051965,138,76.14,10.833665610920772,34.86,2023-01-02 10:30:00+00:00,subgrid_2,41.28
50.33906354224132,5.87,9.34624756310136,2026-04-21 17:09:25.715000+00:00,22.21646544643761,22.02,59.72,216.0295041919145,69.0774080441667,33.91,93.45696979397344,408.8436617250683,139,108.08,9.115343034526774,73.04,2023-01-02 10:45:00+00:00,subgrid_2,35.03
49.77663047090125,0.61,16.013829271485708,2026-04-21 17:08:34.239000+00:00,39.45549696878258,12.71,19.47,249.18805827617325,91.74258949304404,23.2,0.679492739914267,784.441542070729,14,6.13,10.38453357335112,4.6,2023-01-01 03:30:00+00:00,subgrid_2,1.52
50.28746304934664,29.18,18.97097434721752,2026-04-21 17:09:26.329000+00:00,23.22074082115457,51.06,131.82,227.54104932624807,48.47659624019982,49.48,36.01449727982943,206.14616028016408,140,270.8,11.95740760496415,190.73,2023-01-02 11:00:00+00:00,subgrid_2,80.07
49.991471279795846,6.21,8.371311962747171,2026-04-21 17:09:26.757000+00:00,42.622138070791685,8.89,4.16,230.69499264863063,29.420973344105505,19.94,35.18950115842048,402.753618747442,141,20.09,5.544242724207928,8.15,2023-01-02 11:15:00+00:00,subgrid_2,11.94
49.53383922117682,18.29,17.267731295787247,2026-04-21 17:09:27.151000+00:00,17.302185412357687,41.98,29.46,245.11240577975929,55.57010108896621,68.69,55.48984565730611,75.96028696491686,142,169.34,10.609325201409058,81.54,2023-01-02 11:30:00+00:00,subgrid_2,87.81
49.63246520229818,13.4,5.1285738930341545,2026-04-21 17:09:27.527000+00:00,33.286824657144294,49.66,39.45,226.06401960867328,78.84426578266438,136.57,9.56062841392078,695.4071485893057,143,41.87,8.511682987894654,36.2,2023-01-02 11:45:00+00:00,subgrid_2,5.68
49.9566051025391,4.03,11.41844303600746,2026-04-21 17:09:27.920000+00:00,35.45207856196832,45.47,56.4,245.3207527155217,96.93422357589633,57.81,30.30067007675159,252.74266874845307,144,47.38,6.291619865273736,27.92,2023-01-02 12:00:00+00:00,subgrid_2,19.46
49.54364764441544,4.7,16.877041164039476,2026-04-21 17:09:28.296000+00:00,30.166251702892183,17.72,21.21,222.70071184634892,49.92839128976656,14.99,23.086756580117274,311.405645044878,145,9.67,10.94753703531808,1.92,2023-01-02 12:15:00+00:00,subgrid_2,7.75
49.56347244293487,22.48,18.41376882339391,2026-04-21 17:09:28.697000+00:00,35.82695636469411,42.78,93.5,247.78709151550288,63.41786389639814,187.95,22.33896683364285,121.08129824146276,146,155.83,11.966216304989986,79.0,2023-01-02 12:30:00+00:00,subgrid_2,76.83
49.62550383773911,7.95,9.716467343026014,2026-04-21 17:09:29.100000+00:00,20.18263938035901,105.81,6.99,211.55741681062725,88.0995506690868,48.3,63.85055258952679,864.6591138898917,147,132.08,3.520644319429219,90.17,2023-01-02 12:45:00+00:00,subgrid_2,41.91
49.760846697560304,22.9,12.79376204290858,2026-04-21 17:09:29.470000+00:00,40.5789669831462,0.3,25.58,231.0132997406475,46.71995359600118,71.71,38.43503343441493,493.4442792827386,148,60.73,11.32970480999664,6.37,2023-01-02 13:00:00+00:00,subgrid_2,54.37
50.24932278944631,15.39,0.0596026156466189,2026-04-21 17:09:29.822000+00:00,19.200770684096568,83.23,19.27,222.8636617827642,31.380579597665232,58.93,17.116437475830626,572.1468777864003,149,75.75,4.827999023646779,30.61,2023-01-02 13:15:00+00:00,subgrid_2,45.14
50.0096618681524,11.03,14.306940425749485,2026-04-21 17:08:34.595000+00:00,25.77517951677901,94.96,66.86,219.01947696353588,67.99290100991317,190.54,13.341362277407807,678.7132362153538,15,41.88,10.758967157526753,22.17,2023-01-01 03:45:00+00:00,subgrid_2,19.71
49.54798239476012,18.91,5.064466150267792,2026-04-21 17:09:30.143000+00:00,27.02437332947249,112.84,117.54,221.77652238893225,42.55054649861513,45.99,88.75718449877596,569.4326830948546,150,204.45,4.846692197158491,179.33,2023-01-02 13:30:00+00:00,subgrid_2,25.12
50.48363939535632,2.84,5.574242074938915,2026-04-21 17:09:30.461000+00:00,17.257728039246174,13.59,8.93,213.1757006958289,91.92982638467105,10.36,87.41486879377942,410.49311454134175,151,9.2,3.3758048274384507,5.75,2023-01-02 13:45:00+00:00,subgrid_2,3.44
49.77382952058697,2.81,1.869860233088616,2026-04-21 17:09:30.825000+00:00,31.356332364522004,20.13,0.72,237.2515374158848,32.75144867694702,79.94,86.24629235322352,192.52991543813943,152,18.7,11.29968960529493,8.64,2023-01-02 14:00:00+00:00,subgrid_2,10.06
49.820197778034895,2.55,5.593900267139533,2026-04-21 17:09:31.303000+00:00,35.09237422276917,33.33,26.69,225.70195146627788,46.33768488054257,10.89,39.07449422577928,745.1327484983999,153,31.76,9.834582350535344,21.11,2023-01-02 14:15:00+00:00,subgrid_2,10.64
49.74788488784255,6.57,6.422440661162783,2026-04-21 17:09:31.674000+00:00,43.23664905285872,0.02,26.59,247.962122778779,57.17122484002725,21.36,5.698245351045239,127.05626535767432,154,103.45,3.4810426848536413,90.54,2023-01-02 14:30:00+00:00,subgrid_2,12.91
50.10239077988248,4.1,19.375320791363865,2026-04-21 17:09:31.982000+00:00,37.18008587688003,2.81,9.58,238.4969460959391,87.7690578792736,49.99,10.674201789443604,103.8737902788105,155,11.67,8.70181688461859,11.13,2023-01-02 14:45:00+00:00,subgrid_2,0.54
49.51942662721312,15.75,13.372047611216754,2026-04-21 17:09:32.302000+00:00,31.23308749362453,54.81,12.46,227.71564061450488,95.01706269223796,27.65,27.60480797712992,710.1450375965034,156,102.23,4.081209954765846,57.27,2023-01-02 15:00:00+00:00,subgrid_2,44.96
49.593569525703245,8.09,8.520101588326884,2026-04-21 17:09:32.597000+00:00,42.97851051511002,55.48,71.05,235.0919116959805,54.06482477066039,67.61,21.997000410865464,208.83702045198385,157,125.89,9.76264699306988,71.5,2023-01-02 15:15:00+00:00,subgrid_2,54.39
49.59877743904789,13.97,19.761089213910186,2026-04-21 17:09:32.913000+00:00,29.353105141226298,26.54,92.12,212.6400471104956,94.55632386828124,24.81,87.39856201488354,306.7727513528323,158,54.1,6.681484586589876,29.05,2023-01-02 15:30:00+00:00,subgrid_2,25.05
50.16453242549848,3.42,3.064646404692224,2026-04-21 17:09:33.210000+00:00,31.83616959296608,33.07,4.26,233.56552778668876,32.91672758862036,49.15,98.63581803892596,475.22746700174025,159,64.72,3.4659915026666663,50.61,2023-01-02 15:45:00+00:00,subgrid_2,14.11
49.88768860738191,9.52,15.81835200556258,2026-04-21 17:08:34.954000+00:00,29.39869480389938,18.54,31.01,224.43030812450635,75.81983997446812,61.45,57.86638850979876,472.8044641127247,16,38.05,4.136466812963037,14.58,2023-01-01 04:00:00+00:00,subgrid_2,23.47
49.82952173760899,7.02,9.521023878609691,2026-04-21 17:09:33.590000+00:00,32.88295583010287,19.59,8.57,236.64598933478877,32.54818335170963,29.7,81.66736623318023,449.3513167295462,160,17.12,10.464667041438602,16.93,2023-01-02 16:00:00+00:00,subgrid_2,0.2
49.93749418747234,13.88,12.941244140980988,2026-04-21 17:09:34.198000+00:00,27.299391776597005,48.42,59.36,214.24657608210376,95.94006557078384,121.47,72.98489027491884,708.5791250649992,161,119.48,8.1517194727805,72.61,2023-01-02 16:15:00+00:00,subgrid_2,46.87
50.44997335337418,9.82,1.1116126896815404,2026-04-21 17:09:34.526000+00:00,40.15448071697472,47.19,53.13,237.2971980490704,60.77441068226649,89.02,58.86241399273142,623.431793443361,162,111.81,9.955813607729617,62.75,2023-01-02 16:30:00+00:00,subgrid_2,49.06
49.700042876822,8.34,14.339977161662375,2026-04-21 17:09:34.975000+00:00,20.555278165351773,34.79,14.62,228.9602957601327,34.872626828316314,50.32,76.99082991798728,644.3961622818657,163,27.29,9.070777659602395,23.44,2023-01-02 16:45:00+00:00,subgrid_2,3.85
49.5701967883459,21.96,1.9973470584397977,2026-04-21 17:09:35.304000+00:00,31.64526571114824,96.21,55.4,229.184689247137,59.039229646044944,183.94,94.70333121923908,714.0543306554573,164,22.67,6.909565572345841,11.0,2023-01-02 17:00:00+00:00,subgrid_2,11.67
49.94142322958198,17.0,2.805646171993539,2026-04-21 17:09:35.633000+00:00,36.66699768561583,96.27,68.9,238.94310357032904,82.65689243032412,160.98,60.134466990708106,292.61272742346534,165,160.5,9.287998135815547,102.39,2023-01-02 17:15:00+00:00,subgrid_2,58.11
49.66407321240945,19.37,3.193790249241681,2026-04-21 17:09:35.967000+00:00,42.11928515629732,45.72,79.2,227.99227553072268,86.15362925788189,156.97,15.46132440198339,322.33331180047367,166,71.93,3.1327811482220342,33.41,2023-01-02 17:30:00+00:00,subgrid_2,38.52
49.6446571484882,17.41,18.577796533110355,2026-04-21 17:09:36.269000+00:00,41.517551893028354,36.42,83.02,219.3738914098592,89.11754053193938,39.49,16.38583172687197,437.9977478955541,167,30.55,6.057638030838218,26.69,2023-01-02 17:45:00+00:00,subgrid_2,3.85
49.91013208305918,19.3,13.664710902763357,2026-04-21 17:09:36.582000+00:00,30.26220868290426,51.22,10.08,221.93135490266675,65.56567224699349,181.35,58.38628031285862,307.4621730335261,168,47.36,10.000680564242348,4.66,2023-01-02 18:00:00+00:00,subgrid_2,42.7
50.16965115588553,17.73,13.108550022062085,2026-04-21 17:09:36.837000+00:00,34.29484353490025,94.25,108.65,239.5340484252928,89.35568114943042,123.15,33.34685397848078,984.9378689708634,169,146.86,9.867557161323258,111.8,2023-01-02 18:15:00+00:00,subgrid_2,35.07
49.72592558958318,20.01,18.735362667442047,2026-04-21 17:08:35.336000+00:00,43.97066749681108,49.12,30.32,215.61410720022008,57.11977794935641,224.88,49.38250406537382,899.7596153682574,17,111.69,8.904955245232554,77.96,2023-01-01 04:15:00+00:00,subgrid_2,33.72
49.74285190046012,1.64,11.109869929299842,2026-04-21 17:09:37.109000+00:00,26.82713208387903,11.48,2.5,212.83982615347227,60.80241670426037,27.06,91.02473752449694,814.0519264214297,170,41.4,10.98668430488688,31.21,2023-01-02 18:30:00+00:00,subgrid_2,10.19
50.37596389520568,10.69,5.856119973902056,2026-04-21 17:09:37.422000+00:00,29.04533288640601,27.2,21.6,243.6330192497264,68.56479219128619,41.1,61.16423338359724,164.65468825602957,171,25.71,8.499409683223867,0.89,2023-01-02 18:45:00+00:00,subgrid_2,24.81
49.862447946966334,5.28,12.417794091987028,2026-04-21 17:09:37.710000+00:00,42.18797377719149,52.77,44.7,233.2881411645776,80.69758418173163,137.5,67.64926134233603,5.594155881869511,172,105.9,11.479771218847835,54.3,2023-01-02 19:00:00+00:00,subgrid_2,51.6
50.43404826231394,5.27,8.202994397772796,2026-04-21 17:09:38.044000+00:00,42.92111979577422,58.41,50.31,239.07883550037485,54.03482341684068,124.12,0.5820710100902571,42.783268247267856,173,37.71,8.019409859544243,18.3,2023-01-02 19:15:00+00:00,subgrid_2,19.41
49.99239527828046,5.86,2.9083230018522976,2026-04-21 17:09:38.365000+00:00,41.86242174201059,22.56,1.1,223.74751093504935,25.88651897110198,115.82,49.8848552062623,244.0634510429253,174,144.01,7.504086060368215,76.57,2023-01-02 19:30:00+00:00,subgrid_2,67.44
50.22673789316784,11.34,13.79194580655466,2026-04-21 17:09:38.707000+00:00,19.151125854409145,78.37,98.27,218.90968015116204,48.01330854861581,58.44,43.11647213889117,114.29128583685656,175,58.73,4.77494948064644,24.49,2023-01-02 19:45:00+00:00,subgrid_2,34.25
50.34901685941983,4.42,2.5916433585984544,2026-04-21 17:09:39.056000+00:00,40.50252063991909,22.11,32.57,242.18302825169667,69.91553734367683,30.64,70.5871856767533,533.3381148925721,176,70.77,10.00952777257206,42.37,2023-01-02 20:00:00+00:00,subgrid_2,28.4
50.02971987493482,12.43,3.8133716204234647,2026-04-21 17:09:39.664000+00:00,43.45091193064441,10.08,2.42,214.08834096875012,35.38658957115815,74.42,38.26386603333657,857.9952227273586,177,65.65,9.22851439383903,37.5,2023-01-02 20:15:00+00:00,subgrid_2,28.15
50.35032345129037,25.31,16.353986236952117,2026-04-21 17:09:40.053000+00:00,25.83749083720814,32.12,16.26,216.63416062913944,31.8708290799712,90.41,97.65750318871623,736.7502209132274,178,187.31,7.146846161952976,118.94,2023-01-02 20:30:00+00:00,subgrid_2,68.38
49.87798178664195,0.48,13.20234192250308,2026-04-21 17:09:40.403000+00:00,30.55938868265008,0.74,0.51,221.39684028102624,43.44644356731501,8.67,67.02031815564018,215.6090630821904,179,11.09,3.783978732942977,2.24,2023-01-02 20:45:00+00:00,subgrid_2,8.85
50.02906732652378,5.0,12.467415204417945,2026-04-21 17:08:35.715000+00:00,22.265163691418312,47.3,33.21,216.66453331408303,80.51844639812501,62.99,36.38291756468314,336.15966498509886,18,30.27,9.319108331002278,26.96,2023-01-01 04:30:00+00:00,subgrid_2,3.31
49.86340407438704,11.07,12.619823084272848,2026-04-21 17:09:40.899000+00:00,38.37285767438988,17.67,42.37,224.04890909549687,22.56891698222571,96.15,65.99183331425894,399.2992560257858,180,27.21,4.131321427060901,23.59,2023-01-02 21:00:00+00:00,subgrid_2,3.63
50.29406339023158,2.05,8.364055686854481,2026-04-21 17:09:41.319000+00:00,31.86234412696946,2.63,6.52,218.1462178619296,79.47383184695357,28.22,91.93411447579828,507.8942095312776,181,32.19,4.0301507635880345,5.41,2023-01-02 21:15:00+00:00,subgrid_2,26.78
49.74126972470624,1.84,7.925610364787423,2026-04-21 17:09:41.725000+00:00,44.80450565118748,57.94,2.85,246.50518249256123,40.6972481750671,80.59,99.52048338983457,810.2058495033356,182,111.12,6.380393772802765,72.36,2023-01-02 21:30:00+00:00,subgrid_2,38.76
50.21703849113721,17.04,13.805252183708024,2026-04-21 17:09:42.147000+00:00,28.67140095470485,10.28,13.94,211.08716142906945,29.939071730927964,110.01,19.782068926211327,839.1216031061648,183,170.78,4.430798166421218,110.81,2023-01-02 21:45:00+00:00,subgrid_2,59.97
49.57708695711629,11.36,14.800110772180917,2026-04-21 17:09:42.548000+00:00,36.41828133622133,41.92,28.7,242.1386495661001,75.93035327707483,95.72,81.0533143214728,909.718311907776,184,24.27,10.74757889336886,16.54,2023-01-02 22:00:00+00:00,subgrid_2,7.73
50.13562506375917,8.61,10.20426404728621,2026-04-21 17:09:42.967000+00:00,38.77773420589632,120.66,65.98,226.44279363629897,87.43424100346303,179.84,16.231949532202748,509.2452505028752,185,190.26,11.094115084343986,109.85,2023-01-02 22:15:00+00:00,subgrid_2,80.4
50.44190971490903,5.97,19.385384886970524,2026-04-21 17:09:43.365000+00:00,29.823012472753184,27.43,14.44,243.44453459767112,21.59004766894228,48.75,45.70434530542099,694.274746435863,186,97.31,10.710921581631217,59.92,2023-01-02 22:30:00+00:00,subgrid_2,37.4
49.956465886932165,4.44,19.11399117837744,2026-04-21 17:09:43.829000+00:00,40.70951417134127,3.81,66.55,241.83860466899415,38.68798165929799,96.53,10.018540433247017,111.80037123393716,187,64.28,8.47969444591794,48.98,2023-01-02 22:45:00+00:00,subgrid_2,15.31
49.9159650147119,42.61,8.248589800255173,2026-04-21 17:09:44.334000+00:00,31.384637736215893,110.87,159.07,214.8414952758936,95.61858598956668,150.38,62.33709784671648,565.288959953982,188,256.11,8.367198586290373,123.21,2023-01-02 23:00:00+00:00,subgrid_2,132.91
50.04054086248981,12.46,16.412445085663073,2026-04-21 17:09:44.683000+00:00,27.349523904048944,34.07,45.63,236.6566004347744,50.820330874622016,59.36,46.851816340507504,248.69180947113512,189,49.3,11.01831677828245,43.87,2023-01-02 23:15:00+00:00,subgrid_2,5.43
49.5226548627533,5.1,17.95900686764089,2026-04-21 17:08:36.099000+00:00,36.63762292289219,15.12,3.64,241.83112924186923,66.75978111829338,96.66,92.32158853941174,294.3217442312359,19,38.93,7.937996542663806,22.83,2023-01-01 04:45:00+00:00,subgrid_2,16.1
50.21956607449033,2.43,10.865356831968306,2026-04-21 17:09:45.085000+00:00,18.23471021555841,3.44,9.24,225.1378565112072,95.0873650705545,21.39,62.869894832571504,431.7168850266111,190,4.45,6.656773445974249,2.27,2023-01-02 23:30:00+00:00,subgrid_2,2.19
49.858836309149325,4.43,10.23511775114349,2026-04-21 17:09:45.571000+00:00,26.80240729051273,11.1,10.12,242.84050841046565,41.93700306965419,34.39,67.7960752615413,634.0505083067194,191,29.87,3.56109887271796,21.97,2023-01-02 23:45:00+00:00,subgrid_2,7.9
50.17456960939275,3.44,15.621955102483934,2026-04-21 17:08:28.957000+00:00,20.735491172919488,13.21,10.98,245.28977296734936,53.87960310622945,9.6,80.7918701652493,647.1595611269573,2,29.05,6.073084102548712,24.76,2023-01-01 00:30:00+00:00,subgrid_2,4.29
50.10556489945655,11.65,3.3539464582458733,2026-04-21 17:08:36.485000+00:00,37.653533679162514,38.86,155.14,215.1307087361239,24.304089767775217,293.46,33.24825374259408,872.7963250794428,20,242.49,7.526369624630983,123.57,2023-01-01 05:00:00+00:00,subgrid_2,118.92
50.32160379335706,12.02,12.534251519135752,2026-04-21 17:08:36.853000+00:00,21.629944725709056,94.26,69.8,217.575017028988,91.20776283149527,33.52,53.71507564441066,796.9876547589855,21,67.34,5.860365835127212,18.16,2023-01-01 05:15:00+00:00,subgrid_2,49.18
50.49943572053848,5.5,15.445512258292254,2026-04-21 17:08:37.221000+00:00,30.02990509836587,51.91,25.42,216.8596429192768,44.44289174303095,148.61,56.87134095241301,514.9798106483447,22,54.35,9.201734276366112,29.3,2023-01-01 05:30:00+00:00,subgrid_2,25.04
50.42167907476401,4.77,5.432822614883481,2026-04-21 17:08:37.573000+00:00,25.50605775938905,4.63,66.56,224.80746362759064,31.03126219370684,53.44,52.74683900639226,130.73473945784997,23,50.19,5.569919922500654,39.43,2023-01-01 05:45:00+00:00,subgrid_2,10.75
49.58981591607779,4.99,14.8150760258393,2026-04-21 17:08:37.931000+00:00,38.15718730200268,31.48,0.74,237.78744673989027,27.043280616345264,69.31,47.75853915400992,215.07147146505247,24,61.18,7.140208683333936,26.63,2023-01-01 06:00:00+00:00,subgrid_2,34.55
49.66242937969872,26.02,15.569536582324735,2026-04-21 17:08:38.329000+00:00,33.67449957087112,132.07,60.59,235.75347866166203,77.63522510736887,258.22,33.70637360119081,656.2279904088066,25,257.21,10.716322505853284,158.06,2023-01-01 06:15:00+00:00,subgrid_2,99.15
49.638644622859935,3.82,16.623759120328895,2026-04-21 17:08:38.741000+00:00,29.27949164581641,18.08,59.1,238.98782090783527,76.31746934434878,29.12,90.87636330396197,385.04123784041167,26,30.4,3.805860117956316,16.47,2023-01-01 06:30:00+00:00,subgrid_2,13.93
